,Unnamed: 0,Route,Unnamed: 2,Conc,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Excipients
200,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),500 mg,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,MODIFIED CORN STARCH (1-OCTENYL SUCCINIC ANHYDRIDE) (UNII: 461P5CJN6T), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,SODIUM STARCH GLYCOLATE TYPE A CORN (UNII: AG9B65PV6B), ,"HYPROMELLOSE, UNSPECIFIED (UNII: 3NXW29V3WO)", ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,"POLYETHYLENE GLYCOL, UNSPECIFIED (UNII: 3WJQ0SDW1A)", ,,,6 in 1 BOTTLE; Type 0: Not a Combination Product;2 in 1 BOTTLE; Type 0: Not a Combination Product;4 in 1 BOTTLE; Type 0: Not a Combination Product;,"cellulose, microcrystalline ,hypromellose, unspecified ,magnesium stearate ,modified corn starch  ,silicon dioxide ,sodium starch glycolate type a corn ,starch, corn "
201,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),500 mg,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,MODIFIED CORN STARCH (1-OCTENYL SUCCINIC ANHYDRIDE) (UNII: 461P5CJN6T), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,SODIUM STARCH GLYCOLATE TYPE A CORN (UNII: AG9B65PV6B), ,"HYPROMELLOSE, UNSPECIFIED (UNII: 3NXW29V3WO)", ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,"POLYETHYLENE GLYCOL, UNSPECIFIED (UNII: 3WJQ0SDW1A)", ,,,14 in 1 BOTTLE; Type 0: Not a Combination Product;20 in 1 BOTTLE; Type 0: Not a Combination Product;21 in 1 BOTTLE; Type 0: Not a Combination Product;10 in 1 BOTTLE; Type 0: Not a Combination Product;30 in 1 BOTTLE; Type 0: Not a Combination Product;28 in 1 BOTTLE; Type 0: Not a Combination Product;60 in 1 BOTTLE; Type 0: Not a Combination Product;15 in 1 BOTTLE; Type 0: Not a Combination Product;90 in 1 BOTTLE; Type 0: Not a Combination Product;,"cellulose, microcrystalline ,hypromellose, unspecified ,magnesium stearate ,modified corn starch  ,silicon dioxide ,sodium starch glycolate type a corn ,starch, corn "
202,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),500 mg,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,MODIFIED CORN STARCH (1-OCTENYL SUCCINIC ANHYDRIDE) (UNII: 461P5CJN6T), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,SODIUM STARCH GLYCOLATE TYPE A CORN (UNII: AG9B65PV6B), ,"HYPROMELLOSE, UNSPECIFIED (UNII: 3NXW29V3WO)", ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,"POLYETHYLENE GLYCOL, UNSPECIFIED (UNII: 3WJQ0SDW1A)", ,,,30 in 1 BLISTER PACK; Type 0: Not a Combination Product;,"cellulose, microcrystalline ,hypromellose, unspecified ,magnesium stearate ,modified corn starch  ,silicon dioxide ,sodium starch glycolate type a corn ,starch, corn "
203,HUMAN PRESCRIPTION DRUG,ORAL,Ciprofloxacin (UNII: 5E8K9I0O4U) (Ciprofloxacin - UNII:5E8K9I0O4U),500 mg,,,,,,,,,,,,,,,,,,,,,20 in 1 BOTTLE;,
204,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),250 mg,"STARCH, CORN (UNII: O8232NY3SJ)", ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,CROSPOVIDONE (UNII: 68401960MK), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,"POLYETHYLENE GLYCOL, UNSPECIFIED (UNII: 3WJQ0SDW1A)", ,WATER (UNII: 059QF0KO0R), ,,,"6 in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;14 in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;","cellulose, microcrystalline ,crospovidone ,hypromelloses ,magnesium stearate ,silicon dioxide ,starch, corn ,titanium dioxide "
205,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),500 mg,"STARCH, CORN (UNII: O8232NY3SJ)", ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,CROSPOVIDONE (UNII: 68401960MK), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,"POLYETHYLENE GLYCOL, UNSPECIFIED (UNII: 3WJQ0SDW1A)", ,WATER (UNII: 059QF0KO0R), ,,,"6 in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;10 in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;20 in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;14 in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;60 in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;30 in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;","cellulose, microcrystalline ,crospovidone ,hypromelloses ,magnesium stearate ,silicon dioxide ,starch, corn ,titanium dioxide "
206,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),250 mg,"STARCH, CORN (UNII: O8232NY3SJ)", ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,CROSPOVIDONE (UNII: 68401960MK), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,POLYETHYLENE GLYCOLS (UNII: 3WJQ0SDW1A), ,WATER (UNII: 059QF0KO0R), ,,,14 in 1 BOTTLE; Type 0: Not a Combination Product;,"cellulose, microcrystalline ,crospovidone ,hypromelloses ,magnesium stearate ,silicon dioxide ,starch, corn ,titanium dioxide "
207,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),500 mg,"STARCH, CORN (UNII: O8232NY3SJ)", ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,CROSPOVIDONE (UNII: 68401960MK), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,POLYETHYLENE GLYCOLS (UNII: 3WJQ0SDW1A), ,WATER (UNII: 059QF0KO0R), ,,,10 in 1 BOTTLE; Type 0: Not a Combination Product;14 in 1 BOTTLE; Type 0: Not a Combination Product;20 in 1 BOTTLE; Type 0: Not a Combination Product;30 in 1 BOTTLE; Type 0: Not a Combination Product;6 in 1 PACKAGE; Type 0: Not a Combination Product;60 in 1 BOTTLE; Type 0: Not a Combination Product;,"cellulose, microcrystalline ,crospovidone ,hypromelloses ,magnesium stearate ,silicon dioxide ,starch, corn ,titanium dioxide "
208,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),750 mg,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,POLYETHYLENE GLYCOLS (UNII: 3WJQ0SDW1A), ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,CROSPOVIDONE (15 MPA.S AT 5%) (UNII: 68401960MK), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,WATER (UNII: 059QF0KO0R), ,,,90 in 1 BOTTLE; Type 0: Not a Combination Product;,"cellulose, microcrystalline ,crospovidone  ,hypromelloses ,polyethylene glycols ,silicon dioxide ,starch, corn ,titanium dioxide "
209,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),500 mg,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,CROSPOVIDONE (15 MPA.S AT 5%) (UNII: 68401960MK), ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,"POLYETHYLENE GLYCOL, UNSPECIFIED (UNII: 3WJQ0SDW1A)", ,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,WATER (UNII: 059QF0KO0R), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,,,30 in 1 BOTTLE; Type 0: Not a Combination Product;14 in 1 BOTTLE; Type 0: Not a Combination Product;10 in 1 BOTTLE; Type 0: Not a Combination Product;20 in 1 BOTTLE; Type 0: Not a Combination Product;6 in 1 BOTTLE; Type 0: Not a Combination Product;,"cellulose, microcrystalline ,crospovidone  ,hypromelloses ,polyethylene glycol, unspecified ,silicon dioxide ,titanium dioxide ,water "
210,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),250 mg,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,"POLYETHYLENE GLYCOL, UNSPECIFIED (UNII: 3WJQ0SDW1A)", ,"STARCH, CORN (UNII: O8232NY3SJ)", ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,CROSPOVIDONE (15 MPA.S AT 5%) (UNII: 68401960MK), ,WATER (UNII: 059QF0KO0R), ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,,,2 in 1 BOTTLE; Type 0: Not a Combination Product;,"cellulose, microcrystalline ,crospovidone  ,magnesium stearate ,polyethylene glycol, unspecified ,silicon dioxide ,starch, corn ,titanium dioxide "
211,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),250 mg,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,CROSPOVIDONE (15 MPA.S AT 5%) (UNII: 68401960MK), ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,WATER (UNII: 059QF0KO0R), ,"POLYETHYLENE GLYCOL, UNSPECIFIED (UNII: 3WJQ0SDW1A)", ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,,,6 in 1 BOTTLE; Type 0: Not a Combination Product;,"crospovidone  ,hypromelloses ,polyethylene glycol, unspecified ,silicon dioxide ,starch, corn ,titanium dioxide ,water "
212,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),500 mg,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,SODIUM STARCH GLYCOLATE TYPE A POTATO (UNII: 5856J3G2A2), ,POVIDONE K30 (UNII: U725QWY32X), ,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,HYPROMELLOSE 2910 (5 MPA.S) (UNII: R75537T0T4), ,POLYETHYLENE GLYCOL 400 (UNII: B697894SGQ), ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,,,,,"20 in 1 BOTTLE, PLASTIC;100 in 1 BOTTLE, PLASTIC;","cellulose, microcrystalline ,hypromellose 2910  ,magnesium stearate ,polyethylene glycol 400 ,povidone k30 ,silicon dioxide ,sodium starch glycolate type a potato "
213,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),500 mg,LACTOSE MONOHYDRATE (UNII: EWQ57Q8I5X), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,MODIFIED CORN STARCH (1-OCTENYL SUCCINIC ANHYDRIDE) (UNII: 461P5CJN6T), ,SODIUM STARCH GLYCOLATE TYPE A POTATO (UNII: 5856J3G2A2), ,,,,,,,,,,,,,"3600 in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;","lactose monohydrate ,magnesium stearate ,modified corn starch  ,sodium starch glycolate type a potato "
214,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),500 mg,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,SODIUM STARCH GLYCOLATE TYPE A POTATO (UNII: 5856J3G2A2), ,POVIDONE K30 (UNII: U725QWY32X), ,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,HYPROMELLOSE 2910 (5 MPA.S) (UNII: R75537T0T4), ,POLYETHYLENE GLYCOL 400 (UNII: B697894SGQ), ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,,,,,"20 in 1 BOTTLE, PLASTIC;100 in 1 BOTTLE, PLASTIC;","cellulose, microcrystalline ,hypromellose 2910  ,magnesium stearate ,polyethylene glycol 400 ,povidone k30 ,silicon dioxide ,sodium starch glycolate type a potato "
215,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),500 mg,"STARCH, CORN (UNII: O8232NY3SJ)", ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,SODIUM STARCH GLYCOLATE TYPE A POTATO (UNII: 5856J3G2A2), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,TALC (UNII: 7SEV7J4R1U), ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,POLYETHYLENE GLYCOLS (UNII: 3WJQ0SDW1A), ,WATER (UNII: 059QF0KO0R), ,100 in 1 BOTTLE; Type 0: Not a Combination Product;10 in 1 BOTTLE; Type 0: Not a Combination Product;14 in 1 BLISTER PACK; Type 0: Not a Combination Product;20 in 1 BLISTER PACK; Type 0: Not a Combination Product;30 in 1 BLISTER PACK; Type 0: Not a Combination Product;10 in 1 BLISTER PACK; Type 0: Not a Combination Product;6 in 1 BLISTER PACK; Type 0: Not a Combination Product;7 in 1 BLISTER PACK; Type 0: Not a Combination Product;30 in 1 BOTTLE; Type 0: Not a Combination Product;24 in 1 BOTTLE; Type 0: Not a Combination Product;28 in 1 BOTTLE; Type 0: Not a Combination Product;20 in 1 BOTTLE; Type 0: Not a Combination Product;14 in 1 BOTTLE; Type 0: Not a Combination Product;15 in 1 BOTTLE; Type 0: Not a Combination Product;1 in 1 BLISTER PACK; Type 0: Not a Combination Product;6 in 1 BOTTLE; Type 0: Not a Combination Product;8 in 1 BOTTLE; Type 0: Not a Combination Product;,"cellulose, microcrystalline ,hypromelloses ,magnesium stearate ,silicon dioxide ,sodium starch glycolate type a potato ,starch, corn ,talc "
216,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),500 mg,"STARCH, CORN (UNII: O8232NY3SJ)", ,"CROSPOVIDONE, UNSPECIFIED (UNII: 2S7830E561)", ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,MICROCRYSTALLINE CELLULOSE (UNII: OP1R32D61U), ,"POLYETHYLENE GLYCOL, UNSPECIFIED (UNII: 3WJQ0SDW1A)", ,"POLYVINYL ALCOHOL, UNSPECIFIED (UNII: 532B59J990)", ,WATER (UNII: 059QF0KO0R), ,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,TALC (UNII: 7SEV7J4R1U), ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,10 in 1 BOTTLE; Type 0: Not a Combination Product;14 in 1 BOTTLE; Type 0: Not a Combination Product;6 in 1 BOTTLE; Type 0: Not a Combination Product;30 in 1 BOTTLE; Type 0: Not a Combination Product;20 in 1 BOTTLE; Type 0: Not a Combination Product;1 in 1 BOTTLE; Type 0: Not a Combination Product;28 in 1 BOTTLE; Type 0: Not a Combination Product;,"crospovidone, unspecified ,magnesium stearate ,microcrystalline cellulose ,polyethylene glycol, unspecified ,polyvinyl alcohol, unspecified ,starch, corn ,water "
217,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),250 mg,silicon dioxide (UNII: ETJ7Z6XBU4), ,HYPROMELLOSE 2910 (5 MPA.S) (UNII: R75537T0T4), ,magnesium stearate (UNII: 70097M6I30), ,MICROCRYSTALLINE CELLULOSE (UNII: OP1R32D61U), ,polyethylene glycol 400 (UNII: B697894SGQ), ,SODIUM STARCH GLYCOLATE TYPE A POTATO (UNII: 5856J3G2A2), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,titanium dioxide (UNII: 15FIX9V2JP), ,,,,,"10 in 1 BOTTLE; Type 0: Not a Combination Product;6 in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;14 in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;","hypromellose 2910  ,microcrystalline cellulose ,sodium starch glycolate type a potato ,starch, corn ,magnesium stearate ,polyethylene glycol 400 ,silicon dioxide "
218,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),250 mg,LACTOSE MONOHYDRATE (UNII: EWQ57Q8I5X), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,MODIFIED CORN STARCH (1-OCTENYL SUCCINIC ANHYDRIDE) (UNII: 461P5CJN6T), ,SODIUM STARCH GLYCOLATE TYPE A POTATO (UNII: 5856J3G2A2), ,,,,,,,,,,,,,100 in 1 BOTTLE; Type 0: Not a Combination Product;,"lactose monohydrate ,magnesium stearate ,modified corn starch  ,sodium starch glycolate type a potato "
219,HUMAN PRESCRIPTION DRUG,ORAL,Ciprofloxacin hydrochloride (UNII: 4BA73M5E37) (ciprofloxacin - UNII:5E8K9I0O4U),250 mg,silicon dioxide (UNII: ETJ7Z6XBU4), ,HYPROMELLOSE 2910 (5 CPS) (UNII: R75537T0T4), ,magnesium stearate (UNII: 70097M6I30), ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,polyethylene glycol 400 (UNII: B697894SGQ), ,SODIUM STARCH GLYCOLATE TYPE A POTATO (UNII: 5856J3G2A2), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,titanium dioxide (UNII: 15FIX9V2JP), ,,,,,6 in 1 BOTTLE;10 in 1 BOTTLE;14 in 1 BOTTLE;20 in 1 BOTTLE;,"cellulose, microcrystalline ,hypromellose 2910  ,sodium starch glycolate type a potato ,starch, corn ,magnesium stearate ,polyethylene glycol 400 ,silicon dioxide "
220,HUMAN PRESCRIPTION DRUG,ORAL,Ciprofloxacin hydrochloride (UNII: 4BA73M5E37) (ciprofloxacin - UNII:5E8K9I0O4U),500 mg,silicon dioxide (UNII: ETJ7Z6XBU4), ,HYPROMELLOSE 2910 (5 CPS) (UNII: R75537T0T4), ,magnesium stearate (UNII: 70097M6I30), ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,polyethylene glycol 400 (UNII: B697894SGQ), ,SODIUM STARCH GLYCOLATE TYPE A POTATO (UNII: 5856J3G2A2), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,titanium dioxide (UNII: 15FIX9V2JP), ,,,,,6 in 1 BOTTLE;10 in 1 BOTTLE;14 in 1 BOTTLE;20 in 1 BOTTLE;,"cellulose, microcrystalline ,hypromellose 2910  ,sodium starch glycolate type a potato ,starch, corn ,magnesium stearate ,polyethylene glycol 400 ,silicon dioxide "
221,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),500 mg,"STARCH, CORN (UNII: O8232NY3SJ)", ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,SODIUM STARCH GLYCOLATE TYPE A POTATO (UNII: 5856J3G2A2), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,TALC (UNII: 7SEV7J4R1U), ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,POLYETHYLENE GLYCOLS (UNII: 3WJQ0SDW1A), ,WATER (UNII: 059QF0KO0R), ,14 in 1 BOTTLE; Type 0: Not a Combination Product;20 in 1 BOTTLE; Type 0: Not a Combination Product;,"cellulose, microcrystalline ,hypromelloses ,magnesium stearate ,silicon dioxide ,sodium starch glycolate type a potato ,starch, corn ,talc "
222,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),500 mg,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,POLYETHYLENE GLYCOLS (UNII: 3WJQ0SDW1A), ,SODIUM STARCH GLYCOLATE TYPE A POTATO (UNII: 5856J3G2A2), ,TALC (UNII: 7SEV7J4R1U), ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,,,"100 in 1 BOX, UNIT-DOSE;1 in 1 BLISTER PACK; Type 0: Not a Combination Product;","cellulose, microcrystalline ,hypromelloses ,magnesium stearate ,polyethylene glycols ,silicon dioxide ,sodium starch glycolate type a potato ,starch, corn "
223,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),500 mg,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,POLYETHYLENE GLYCOLS (UNII: 3WJQ0SDW1A), ,SODIUM STARCH GLYCOLATE TYPE A POTATO (UNII: 5856J3G2A2), ,TALC (UNII: 7SEV7J4R1U), ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,,,6 in 1 BOTTLE; Type 0: Not a Combination Product;20 in 1 BOTTLE; Type 0: Not a Combination Product;,"cellulose, microcrystalline ,hypromelloses ,magnesium stearate ,polyethylene glycols ,silicon dioxide ,sodium starch glycolate type a potato ,starch, corn "
224,HUMAN PRESCRIPTION DRUG,ORAL,Ciprofloxacin hydrochloride (UNII: 4BA73M5E37) (Ciprofloxacin - UNII:5E8K9I0O4U),500 mg,silicon dioxide (UNII: ETJ7Z6XBU4), ,HYPROMELLOSE 2910 (5 MPA.S) (UNII: R75537T0T4), ,magnesium stearate (UNII: 70097M6I30), ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,polyethylene glycol 400 (UNII: B697894SGQ), ,SODIUM STARCH GLYCOLATE TYPE A POTATO (UNII: 5856J3G2A2), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,titanium dioxide (UNII: 15FIX9V2JP), ,,,,,06 in 1 BOTTLE; Type 0: Not a Combination Product;,"cellulose, microcrystalline ,hypromellose 2910  ,sodium starch glycolate type a potato ,starch, corn ,magnesium stearate ,polyethylene glycol 400 ,silicon dioxide "
225,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),250 mg,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,POLYETHYLENE GLYCOLS (UNII: 3WJQ0SDW1A), ,WATER (UNII: 059QF0KO0R), ,SODIUM STARCH GLYCOLATE TYPE A POTATO (UNII: 5856J3G2A2), ,TALC (UNII: 7SEV7J4R1U), ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,20 in 1 BOTTLE; Type 0: Not a Combination Product;,"cellulose, microcrystalline ,hypromelloses ,magnesium stearate ,polyethylene glycols ,silicon dioxide ,starch, corn ,water "
